mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.045848798006772995,0.009282441809773445,0.0847914069890976,328,0.0011471461
0.0,0.0,0.0,0,0.0062699635
0.04333678260445595,0.009820268489420414,0.07391444593667984,383,0.0013044168
0.07746636122465134,0.055540744215250015,0.2222270965576172,434,0.0032175991
0.04639049246907234,0.014583121053874493,0.08018586039543152,140,0.0013726729
0.0,0.0,0.0,0,0.001790296
0.07650970667600632,0.04343723505735397,0.24308380484580994,702,0.0072579025
0.1118251159787178,0.07543815672397614,0.26784786581993103,509,0.0055454494
0.04665927216410637,0.011271903291344643,0.08317843079566956,174,0.0014935406
0.04269237071275711,0.008275355212390423,0.07153093069791794,299,0.000629425
0.0,0.0,0.0,0,0.0034864172
0.06241059675812721,0.029788166284561157,0.13998591899871826,244,0.0018924478
0.13927476108074188,0.03253551945090294,0.19548994302749634,240,0.005606545
0.05507146939635277,0.017671305686235428,0.09102460741996765,216,0.0013181812
0.04272258281707764,0.00933494046330452,0.06877566128969193,227,0.0012400274
0.061947934329509735,0.025183746591210365,0.12487718462944031,147,0.001034777
0.04893241822719574,0.006145174149423838,0.06234749034047127,252,0.0011380082
0.0,0.0,0.0,0,0.0069819298
0.0,0.0,0.0,0,0.0031512047
0.03731883689761162,0.005498710088431835,0.05544302985072136,471,0.0009275837
0.05771448463201523,0.013967663049697876,0.09962841123342514,276,0.0010869589
0.0,0.0,0.0,0,0.0016671651
0.061779897660017014,0.023794030770659447,0.11807037144899368,203,0.0037708334
0.043714314699172974,0.013927542604506016,0.0923382118344307,266,0.0010133252
0.052831318229436874,0.013565519824624062,0.09786557406187057,357,0.0009870505
0.03805360198020935,0.005106224212795496,0.049493953585624695,96,0.0029777996
0.047156061977148056,0.015315023250877857,0.11117778718471527,263,0.0009983773
0.04021356254816055,0.0066312761045992374,0.054398465901613235,184,0.00148946
0.05127878859639168,0.014287675730884075,0.08255369961261749,316,0.0020105317
0.0316193625330925,0.003932326566427946,0.03990434855222702,132,0.0014959916
0.0,0.0,0.0,0,0.0015020465
0.07989559322595596,0.036316558718681335,0.17692551016807556,538,0.0041582403
0.04254641756415367,0.007712497375905514,0.06396887451410294,152,0.0012802201
0.034425001591444016,0.008221117779612541,0.06993409246206284,292,0.0026435906
0.08117303252220154,0.05467424541711807,0.22094546258449554,412,0.0062100054
0.08086966723203659,0.04246135056018829,0.18988211452960968,212,0.0035768622
0.03548469394445419,0.007590341381728649,0.05677033215761185,180,0.00118713
0.0822928175330162,0.02710295096039772,0.14167360961437225,465,0.005751145
0.05693156272172928,0.014154613018035889,0.08747010678052902,144,0.0015934912
0.049521878361701965,0.021942399442195892,0.13552682101726532,319,0.0023771843
0.03469235450029373,0.005541532766073942,0.052338503301143646,419,0.0013458699
0.058458492159843445,0.014320234768092632,0.09874778240919113,248,0.004253333
0.05348382890224457,0.013904627412557602,0.09400731325149536,340,0.002907887
