mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.03886430710554123,0.014549143612384796,0.07630856335163116,292,0.0045361966
0.038755740970373154,0.008818492293357849,0.062112629413604736,192,0.0020735657
0.031515177339315414,0.006182079669088125,0.04919201880693436,312,0.004034841
0.0330716148018837,0.0056543913669884205,0.049187980592250824,316,0.0030770777
0.03980262950062752,0.008243300952017307,0.06228749826550484,439,0.0045350273
0.04565864056348801,0.015637749806046486,0.10292340070009232,223,0.0033645127
0.04337825998663902,0.007969742640852928,0.06433136761188507,264,0.0018211636
0.03944150730967522,0.006919520907104015,0.0586579367518425,296,0.0009685952
0.08364371210336685,0.04157572612166405,0.1852719783782959,180,0.0023534812
0.044911593198776245,0.011843458749353886,0.07052963972091675,164,0.0024187665
0.05061466619372368,0.014126067981123924,0.09194792807102203,271,0.0040973322
0.027185048907995224,0.00451065506786108,0.03959059342741966,244,0.005159535
0.06927131116390228,0.021417738869786263,0.11748465150594711,71,0.0018802576
0.03538043797016144,0.005003390833735466,0.05014822632074356,220,0.0017109301
0.05099015310406685,0.014153702184557915,0.08056128770112991,396,0.006791887
0.0,0.0,0.0,0,0.0061154305
0.053600627928972244,0.024090027436614037,0.13791613280773163,374,0.0025670354
0.04090620577335358,0.006211308762431145,0.0599946603178978,188,0.0034777038
0.03724953904747963,0.012032532133162022,0.07504245638847351,436,0.0026533292
0.04943656921386719,0.011848151683807373,0.07569541782140732,164,0.0021713267
0.036747921258211136,0.006074503064155579,0.052424997091293335,264,0.0022423714
0.06848818063735962,0.017801925539970398,0.11616337299346924,212,0.0038207737
0.0,0.0,0.0,0,0.0059141107
0.03854316473007202,0.009468555450439453,0.06504832953214645,421,0.005274011
0.0,0.0,0.0,0,0.004782033
0.05096542835235596,0.015549186617136002,0.08566933125257492,419,0.0034551946
0.045440930873155594,0.013029257766902447,0.07467525452375412,415,0.0037334196
0.0837734043598175,0.029263289645314217,0.13813014328479767,181,0.0038496016
0.06816898286342621,0.016324292868375778,0.10804755240678787,247,0.0061008045
0.06903662532567978,0.013531803153455257,0.10226430743932724,314,0.0068601025
0.03736213967204094,0.00829924177378416,0.06938555091619492,272,0.00243985
0.05911511182785034,0.0259917750954628,0.11561212688684464,392,0.0035617498
0.06657032668590546,0.01293434388935566,0.09056354314088821,355,0.0075212703
0.03762514516711235,0.010721864178776741,0.08390455693006516,504,0.0032291657
0.05373486503958702,0.018765870481729507,0.10270732641220093,100,0.00694233
0.0372958779335022,0.00857783667743206,0.0708215981721878,204,0.0027694325
0.03211662545800209,0.006424947176128626,0.05175020545721054,490,0.0034021267
0.07443641871213913,0.02156502567231655,0.12359695881605148,158,0.0026463242
0.06930802017450333,0.04112295061349869,0.1444532871246338,175,0.0035942374
0.06330318748950958,0.03183252736926079,0.15931791067123413,469,0.0061383597
0.08286368101835251,0.03245813399553299,0.15867997705936432,243,0.006729258
0.03531838208436966,0.005394425243139267,0.04990619048476219,234,0.0016651774
0.0,0.0,0.0,0,0.0063578975
0.041191816329956055,0.008570344187319279,0.06904555857181549,292,0.0037383065
0.05911111459136009,0.026922622695565224,0.12687329947948456,832,0.008298632
0.04380958154797554,0.008022242225706577,0.07321222871541977,184,0.005819147
0.031999848783016205,0.006133693736046553,0.04763668403029442,260,0.0020173548
0.043519653379917145,0.009192047640681267,0.07486488670110703,143,0.0034259476
0.03576010465621948,0.010300048626959324,0.06171983480453491,126,0.0037218954
0.03826848790049553,0.006466986611485481,0.062371138483285904,504,0.0023504975
0.05988048389554024,0.018276991322636604,0.09416000545024872,304,0.0052833864
0.041162725538015366,0.007654108572751284,0.06110715866088867,192,0.0013621869
0.0,0.0,0.0,0,0.0047583585
0.06371700763702393,0.01582731120288372,0.10675842314958572,440,0.006616914
0.04346032813191414,0.013727854937314987,0.07566756010055542,285,0.005477443
0.035775262862443924,0.005179591476917267,0.05653200298547745,252,0.0013158451
